"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WD0000BgDcTHYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42046407686782042","false","true","true"
"a17WD0000BgDcTIYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42046756365031767","false","true","true"
"a17WD0000BgDcTJYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42047069549145718","false","true","true"
"a17WD0000BgDcTKYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42047302135065194","false","true","true"
"a17WD0000BgDcTLYQ0","005al00000RVcKvAAL","false","Risk_Grade_Worksheet","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","readOnly:true;","","","","","","","","LLC_BI__risk_grade_worksheet_app","","","","","LLC_BI__risk_grade_worksheet_viewModel","","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42048009888301711","false","true","false"
"a17WD0000BgDcTMYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42050958183119559","false","true","true"
"a17WD0000BgDcTNYQ0","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42051767809965534","false","true","false"
"a17WD0000BgDcTOYQ0","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42055586870038607","false","true","false"
"a17WD0000BgDcTPYQ0","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42058970286664501","false","true","false"
"a17WD0000BgDcTQYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42059618126401459","false","true","true"
"a17WD0000BgDcTRYQ0","005al00000RVcKvAAL","false","Snapshot Credit Memo Widget","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","","","","","","Angular","","42063541644219584","true","false","false"
"a17WD0000BgDcTSYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42064744572753209","false","true","true"
"a17WD0000BgDcTTYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42065901518237945","false","true","true"
"a17WD0000BgDcTUYQ0","005al00000RVcKvAAL","false","LifeCycle.DebtSchedule","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","LLC_BI__keymaster","","","LLC_BI__debt_schedule_app","","","","","LLC_BI__debt_schedule_models","","LLC_BI__debt_schedule_viewModel","","","","","","","","","","","Knockout","","42066628305224804","false","true","false"
"a17WD0000BgDcTVYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42067274303062005","false","true","true"
"a17WD0000BgDcTWYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42068025770207738","false","true","true"
"a17WD0000BgDcTXYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42069132357181843","false","true","true"
"a17WD0000BgDcTYYQ0","005al00000RVcKvAAL","false","LifeCycle.GlobalAnalysis","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;globalAnalysisPrintTemplate&#39; }&quot; /&gt;","42069791011567560","false","true","false"
"a17WD0000BgDcTZYQ0","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42070028469399658","false","true","true"
"a17WD0000BgDcTaYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42070635999876006","false","true","true"
"a17WD0000BgDcTbYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42071021046475330","false","true","true"
"a17WD0000BgDcTcYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42075515717744859","false","true","true"
"a17WD0000BgDcTdYQK","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","42077258399719892","false","true","false"
"a17WD0000BgDcTeYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42077717645625766","false","true","true"
"a17WD0000BgDcTfYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42078348680570659","false","true","true"
"a17WD0000BgDcTgYQK","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42079446912907104","false","true","false"
"a17WD0000BgDcThYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42080564803550925","false","true","true"
"a17WD0000BgDcTiYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42083155614786264","false","true","true"
"a17WD0000BgDcTjYQK","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42084217278662171","false","true","false"
"a17WD0000BgDcTkYQK","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42085905719982122","false","true","false"
"a17WD0000BgDcTlYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42086879467424247","false","true","true"
"a17WD0000BgDcTmYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42087857961812542","false","true","true"
"a17WD0000BgDcTnYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42089029646769466","false","true","true"
"a17WD0000BgDcToYQK","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42089097659767520","false","true","true"
"a17WD0000BgDcTpYQK","005al00000RVcKvAAL","false","Default_Widget","2026-04-07T19:26:05.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","005al00000RVcKvAAL","2026-08-24T06:32:48.000Z","","","","","","","","","","","nFORCE__default_widget_app","","","","","nFORCE__screen_models","","nFORCE__default_widget_viewModel","","","","","","","","","","","Knockout","<table border=""0"" cellpadding=""0"" cellspacing=""0""><tbody><tr><td colspan=""1"" rowspan=""1"">
			<pre>
<code>&lt;table class=&quot;table&quot;&gt;
   &lt;tr&gt;
      &lt;th&gt;Date&lt;/th&gt;
      &lt;th&gt;Assigned To&lt;/th&gt;
      &lt;th&gt;Actual Approver&lt;/th&gt;
      &lt;th&gt;Status&lt;/th&gt;
      &lt;th&gt;Comments&lt;/th&gt;
   &lt;/tr&gt;
   &lt;!--ko foreach: contextObject.approvalHistory--&gt; &lt;!-- ko foreach: steps --&gt; 
   &lt;tr&gt;
      &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; 
      &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt;
      &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt;
      &lt;td data-bind=&quot;text: status&quot; /&gt; 
      &lt;td data-bind=&quot;text: comments&quot; /&gt; 
   &lt;/tr&gt;
   &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a,b)
{if(a.theDate()&lt;b.theDate()){return -1; }else if(Date.parse(a.theDate())&gt; Date.parse(b.theDate())) {return 1; }else {return 0; } } &lt;/script&gt; 
&lt;/table&gt;</code></pre>
			</td></tr></tbody></table>","42091377734429148","false","true","false"
