"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body_Type__c","nFORCE__Body__c","nFORCE__Description__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parameters__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Taxonomy_Id__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c"
"a0mWD000003RDOaYAO","005al00000RVcKvAAL","false","Overview","lob-sba-paycheck-overview","","llc_bi__draw_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-overview","","nforce__topbar","153D0452216F417A9E0F730D276A5938"
"a0mWD000003RDObYAO","005al00000RVcKvAAL","false","Manage Fees","lob-loan-post-manage-fees","","llc_bi__manageloanfees","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-loan-post-manage-fees","","nforce__topbar","15532073456A423D8605336E09297B55"
"a0mWD000003RDjnYAG","005al00000RVcKvAAL","false","Next Steps","small-business-loan-post-approval-ui-next-steps","Visualforce Page","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7dHYAR","nforce__sub_navigation","next-steps","","nforce__topbar","15841663700623969"
"a0mWD000003RDjoYAG","005al00000RVcKvAAL","false","Adverse Action","action-small-business-loan-post-approval-ui-adverse-action","","llc_bi__adverseaction","","","n-icon-reject","false","nforce__navigation","","","","","nforce__sub_navigation","action-m-retail-adverse-action","","nforce__topbar","16041663700623977"
"a0mWD000003RDjpYAG","005al00000RVcKvAAL","false","Approval History","small-business-loan-post-approval-ui-approval-history","Visualforce Page","LLC_BI__Loan_Approval_History","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","retail-loan-approval-history","","nforce__topbar","16131663700623992"
"a0mWD000003RDjqYAG","005al00000RVcKvAAL","false","HMDA","retail-loan-ui-hmda","Visualforce Page","llc_bi__hmda_applicants","This productized route is the retail template for the HMDA route. Users clone this route to reduce configuration and implementation time.","","n-icon-hmda","false","nFORCE__navigation","","","","a0sWD00000Xo7cpYAB","nFORCE__sub_navigation","retail-loan-ui-hmda","","nforce__topbar","16441600720267661"
"a0mWD000003RDjrYAG","005al00000RVcKvAAL","false","Review & Submit","secured-retail-loan-online-application--individual-other-involved--review---submit","Visualforce Page","NPORTAL__PortalReview","","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","secured-retail-loan-online-application--individual-other-involved--review---submit","","NPORTAL__LoanTopbar","16771602603021067"
"a0mWD000003RDOcYAO","005al00000RVcKvAAL","false","Balance Details","lob-loan-post-balance-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7cWYAR","nforce__sub_navigation","lob-loan-post-balance-details","","nforce__topbar","167B3907462D436F9F1F2F0E32696A02"
"a0mWD000003RDjsYAG","005al00000RVcKvAAL","false","Application","unsecured-retail-loan-online-application-application","Visualforce Page","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","unsecured-retail-loan-online-application-application","","NPORTAL__LoanTopbar","17101603129896908"
"a0mWD000003RDOdYAO","005al00000RVcKvAAL","false","Review","reviewheader","","nforce__ncrelatedlist","","","","false","nforce__navigation","","","","","nforce__sub_navigation","reviewheader","","nforce__topbar","17147B2036314207BF175C6E59400B08"
"a0mWD000003RDjtYAG","005al00000RVcKvAAL","false","Beneficiary","deposit-account-origination---baseline-beneficiary2","","llc_bi__beneficiary_app","","","","false","nforce__navigation","","","","a0sWD00000Xo7dfYAB","nforce__sub_navigation","beneficiary_2023R1","","nforce__topbar","17491701790670178"
"a0mWD000003RDOeYAO","005al00000RVcKvAAL","false","Eligibility Questions Draw 1","eligibility-draw1","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","eligibility-draw1","","nforce__topbar","1760158531141676412"
"a0mWD000003RDjuYAG","005al00000RVcKvAAL","false","Run Automated Underwriting","retail-loan-ui-run-automated-underwriting","Visualforce Page","nretail__automatedunderwriting","This productized route is the retail template for the Run Automated Underwriting route. Users clone this route to reduce configuration and implementation time.","","n-icon-analyze","false","nFORCE__navigation","","","","","nFORCE__sub_navigation","retail-loan-ui-run-automated-underwriting","","nforce__topbar","17631600720267652"
"a0mWD000003RDweYAG","005al00000RVcKvAAL","false","Verifications","verify-credit","","nfuse__verificationschecklist","","","","false","nforce__navigation","","","","","nforce__sub_navigation","verify-credit","","llc_bi__ngtopbar","176b7ac3-db61-349c"
"a0mWD000003RDjvYAG","005al00000RVcKvAAL","false","HMDA","retail-loan--post-approval-ui-hmda","Visualforce Page","llc_bi__hmda_applicants","This productized route is the retail template for the HMDA route. Users clone this route to reduce configuration and implementation time.","","n-icon-hmda","false","nFORCE__navigation","","","","a0sWD00000Xo7dCYAR","nFORCE__sub_navigation","retail-loan--post-approval-ui-hmda","","nforce__topbar","17711602764630880"
"a0mWD000003RDwfYAG","005al00000RVcKvAAL","false","Manage Fees","post-approval-manage-fees","","llc_bi__manageloanfees","","","","false","nforce__navigation","","","","a0sWD00000Xo7kUYAR","nforce__sub_navigation","post-approval-manage-fees","","nforce__topbar","18041619447513720"
"a0mWD000003RDOfYAO","005al00000RVcKvAAL","false","Manage Fees","m-retail-manage-fees","","llc_bi__manageloanfees","","","","false","nforce__navigation","","","","a0sWD00000Xo7ZjYAJ","nforce__sub_navigation","m-retail-manage-fees","","nforce__topbar","18381560278866600"
"a0mWD000003RDOgYAO","005al00000RVcKvAAL","false","Loan Stage Detail","lob-sba-paycheck-loan-stage-detail","","nforce__ncdatagrd","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-loan-stage-detail","","nforce__topbar","185B19191C184466B637237A477C6B13"
"a0mWD000003RDOhYAO","005al00000RVcKvAAL","false","Team Members","lob-loan-post-team-members","","nforce__korelatedlist","","","","false","nforce__navigation","","","","a0sWD00000Xo7boYAB","nforce__sub_navigation","lob-loan-post-team-members","","nforce__topbar","18615D7A461C4776B562140B3F3C5C0C"
"a0mWD000003RDjwYAG","005al00000RVcKvAAL","false","Income Details","retail-loan-ui-income-details","Visualforce Page","llc_bi__income","This productized route is the retail template for the Income Details route. Users clone this route to reduce configuration and implementation time.","","fa fa-money fa-lg","false","nforce__inline_navigation","","incomeFieldSet=LLC_BI__Income_Schedule;tabs=true;","","","nforce__sub_navigation","retail-loan-ui-income-details","","nretail__summaryheadertopbar","18751600720267652"
"a0mWD000003RDOiYAO","005al00000RVcKvAAL","false","CRA","lob-loan-post-cra","","llc_bi__Questionnaire_Loan_App","","","n-icon-hmda","false","nforce__navigation","","","","","nforce__sub_navigation","lob-loan-post-cra","","nforce__topbar","190D0D0E1A56421A8D22445601434264"
"a0mWD000003RDjxYAG","005al00000RVcKvAAL","false","Create New Relationship for Beneficiary","deposit-account-origination---baseline-create-new-relationship-for-beneficiary","","nforce__ncrelatedlist","","","","false","nforce__navigation","","","","a0sWD00000Xo7dcYAB","nforce__sub_navigation","","","nforce__topbar","19131701790670168"
"a0mWD000003RDOjYAO","005al00000RVcKvAAL","false","Loan Dashboard","lobloanbooked-loan-dashboard","","llc_bi__loan_dashboard","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","lobloanbooked-loan-dashboard","","nforce__topbar","191F52193D574B2EAD0C391C2C3E1F43"
"a0mWD000003RDOkYAO","005al00000RVcKvAAL","false","Draw 1 PPP Review","action-ppp-Etran-review","","c__Etran_Review","","","n-icon-misc4","false","nforce__navigation","","","","","nforce__sub_navigation","action-ppp-Etran-review","","nforce__topbar","19320843282873"
"a0mWD000003RDOlYAO","005al00000RVcKvAAL","false","HVCRE","lob-sba-paycheck-hvcre","","llc_bi__Questionnaire_Loan_App","","","n-icon-hmda","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-hvcre","","nforce__topbar","19490502260F4A2D944E0829706E3B48"
"a0mWD000003RDOmYAO","005al00000RVcKvAAL","false","Supplementary Details","lob-sba-paycheck-supplementary-details2","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-supplementary-details2","","nforce__topbar","19714426013E45588403683811517546"
"a0mWD000003RDOnYAO","005al00000RVcKvAAL","false","Entity Compliance","lobloanbooked-entity-compliance2","","llc_bi__hmda_entity_compliance","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7dgYAB","nforce__sub_navigation","lobloanbooked-entity-compliance2","","nforce__topbar","1A5D4240010B4827B61173575A4A331A"
"a0mWD000003RDOoYAO","005al00000RVcKvAAL","false","Book Loan","rt-autobookacc","Visualforce Page","c__EnhancedLoanAutomatedBooking","","","","false","nforce__navigation","","","","","nforce__sub_navigation","rt-autobookacc","","nforce__topbar","1A76212B1D6D4D40B9735E60237A1109"
"a0mWD000003RDOpYAO","005al00000RVcKvAAL","false","Budget Administration","lobloanbooked-budget-administration2","","nforce__blank","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lobloanbooked-budget-administration2","","nforce__topbar","1B06693F494B495585732500670D261E"
"a0mWD000003RDOqYAO","005al00000RVcKvAAL","false","SBA Form 1050","sba-form-1050","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7eWYAR","nforce__sub_navigation","sba-form-1050","","nforce__topbar","1B0B1449623F4156856A3632456B5F37"
"a0mWD000003RDOrYAO","005al00000RVcKvAAL","false","HVCRE","lob-loan-post-hvcre","","llc_bi__Questionnaire_Loan_App","","","n-icon-hmda","false","nforce__navigation","","","","","nforce__sub_navigation","lob-loan-post-hvcre","","nforce__topbar","1B1A3B14124E4013A7233B3F29572224"
"a0mWD000003RDOsYAO","005al00000RVcKvAAL","false","Balance Details","lobloanbooked-balance-details2","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7d1YAB","nforce__sub_navigation","lobloanbooked-balance-details2","","nforce__topbar","1B1E265F4D234568B00839075D486969"
"a0mWD000003RDneYAG","005al00000RVcKvAAL","false","Proposal","loan-stage-prop","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7dDYAR","nforce__sub_navigation","loan-stage-prop","","nforce__topbar","1B321B6C04704535B232391D3F2C4C06"
"a0mWD000003RDOtYAO","005al00000RVcKvAAL","false","Overview","lobloanbooked-overview","","llc_bi__draw_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lobloanbooked-overview","","nforce__topbar","1B600A5C033B4643A6066A2E283F3D1D"
"a0mWD000003RDOuYAO","005al00000RVcKvAAL","false","Loan Compliance","lob-sba-paycheck-loan-compliance2","","nforce__ncrelatedlist","","","n-icon-hmda","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-loan-compliance2","","nforce__topbar","1B6656134E524C51A05360100065395E"
"a0mWD000003RDOvYAO","005al00000RVcKvAAL","false","Manage Covenants","lob-sba-paycheck-manage-covenants","","llc_bi__loancovenantmanagerui","","","n-icon-covenant","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-manage-covenants","","nforce__topbar","1B6C5E044D1B43219C1361493D3F660D"
"a0mWD000003RDOwYAO","005al00000RVcKvAAL","false","SBA Form 601","sba-form-601","","nsba__sba_form_contact","","","","false","nforce__navigation","","","","a0sWD00000Xo7eUYAR","nforce__sub_navigation","sba-form-601","","nforce__topbar","1D04050C04734445BC4E7A6C1E3A554D"
"a0mWD000003RDOxYAO","005al00000RVcKvAAL","false","Approved Details","lob-loan-post-approved-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7djYAB","nforce__sub_navigation","lob-loan-post-approved-details","","nforce__topbar","1E1E677F6F0B45619042760F652D627F"
"a0mWD000003RDOyYAO","005al00000RVcKvAAL","false","SBA Form 652","lob-sba-paycheck-sba-form-652","","nsba__sba_form_contact","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-sba-form-652","","nforce__topbar","1E405C4738534C78B15049481F513E55"
"a0mWD000003RDOzYAO","005al00000RVcKvAAL","false","Participation Details","lob-sba-paycheck-participation-details","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-participation-details","","nforce__topbar","1E46603458684B02980C674E781C3909"
"a0mWD000003RDP0YAO","005al00000RVcKvAAL","false","Decision History","lob-sba-paycheck-decision-history","","llc_bi__loanautodecisionscorecardhistory","","","n-icon-analyze","false","nforce__navigation","","","","","nforce__sub_navigation","lob-sba-paycheck-decision-history","","nforce__topbar","1E5A4218790B4115812C784230303602"
"a0mWD000003RDP1YAO","005al00000RVcKvAAL","false","Reserve Deposit Account Number","atbk-reserve-deposit-id","","atbk__automatedbooking","","","n-icon-entity","false","nforce__navigation","","","","","nforce__sub_navigation","atbk-reserve-deposit-id","","nforce__topbar","1F22075718104E33AB041E6C402F3928"
"a0mWD000003RDP2YAO","005al00000RVcKvAAL","false","Manage Budget","lobloanbooked-manage-budget","","llc_bi__manage_budget_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lobloanbooked-manage-budget","","nforce__topbar","1F3A3C78426B470E8B5422792E12724A"
"a0mWD000003RDP3YAO","005al00000RVcKvAAL","false","Spreads","tool-lobloanbooked-spreads","","ncred__statementlauncherui","","","n-icon-underwriting","false","nforce__navigation","","","","","nforce__sub_navigation","tool-lobloanbooked-spreads","","nforce__topbar","1F5B42251B1D4456A76B6E0114516F71"
"a0mWD000003RDP4YAO","005al00000RVcKvAAL","false","Pricing","lobloanbooked-pricing","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7cnYAB","nforce__sub_navigation","lobloanbooked-pricing","","nforce__topbar","1F7F5C4A0C7C463387154D02791D295C"
"a0mWD000003RDP5YAO","005al00000RVcKvAAL","false","Overview","booked-overview","","llc_bi__draw_app","","","","false","nforce__navigation","","","","a0sWD00000Xo7a2YAB","nforce__sub_navigation","booked-overview","","nforce__topbar","20031620937670669"
"a0mWD000003RDP6YAO","005al00000RVcKvAAL","false","Budget Details","lob-loan-post-budget-details","","llc_bi__budget_detail_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","lob-loan-post-budget-details","","nforce__topbar","20070911670E4015BA031C4009447166"
"a0mWD000003RDwgYAG","005al00000RVcKvAAL","false","Manage Covenants","post-approval-manage-covenants","","llc_bi__loancovenantmanagerui","","","n-icon-covenant","false","nforce__navigation","","","","","nforce__sub_navigation","post-approval-manage-covenants","","nforce__topbar","20301619447513731"
"a0mWD000003RDP7YAO","005al00000RVcKvAAL","false","Budget Administration","booked-budget-administration","","nforce__blank","","","","false","nforce__navigation","","","","","nforce__sub_navigation","booked-budget-administration","","nforce__topbar","20371620937670643"
"a0mWD000003RDjyYAG","005al00000RVcKvAAL","false","Adverse Actions/Counter Offers","small-business-loan-post-approval-ui-adverse-actions-counter-offers","Visualforce Page","nforce__ncrelatedlist","","","n-icon-reject","false","nforce__navigation","","","","a0sWD00000Xo7biYAB","nforce__sub_navigation","adverse-action-create-table","","nforce__topbar","20641663700623974"
"a0mWD000003RDwhYAG","005al00000RVcKvAAL","false","CRA","post-approval-cra","","llc_bi__Questionnaire_Loan_App","","","n-icon-hmda","false","nforce__navigation","","","","","nforce__sub_navigation","post-approval-cra","","nforce__topbar","20791619447513713"
"a0mWD000003RDwiYAG","005al00000RVcKvAAL","false","Budget Administration","post-approval-budget-administration","","nforce__blank","","","","false","nforce__navigation","","","","","nforce__sub_navigation","post-approval-budget-administration","","nforce__topbar","20981619447513714"
